STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,FRSHTT,GUST,MAX,MIN,MXSPD,PRCP,SLP,SNDP,STP,TEMP
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/19,8.7,10000,30.9,37.2,19.6,15.5,0,1003,999.9,568,27.9
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/20,7.6,0,31.5,39.4,16.3,13.8,0,1001.7,999.9,567.2,29.5
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/21,14.1,11000,29.3,39.4,16.3,17.5,0.03,1001.7,999.9,566.2,25.4
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/22,9.8,1000,28,35.2,18.5,19,0.03,1003.1,999.9,566,24.8
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/23,4.2,11000,25.8,35.2,8.2,14.8,0,1011.5,999.9,568.1,20.8
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/24,-3.5,0,26.2,36.3,8.2,14.4,0,1012.2,999.9,569.6,24.3
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/25,-3.4,0,29.7,41.9,7.3,14.8,0,1009.3,999.9,570.2,28.9
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/26,-13.1,0,30.1,41.9,8.1,15,0,1003.1,999.9,568.8,29
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/27,-6.8,0,28,35.8,16.3,13,0,1006.6,999.9,568.4,24.5
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/28,-4.5,0,24.3,33.1,12.7,12,0,1012,999.9,569.5,23
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/29,1.6,1000,25.4,34.3,12.7,9.1,0.01,1012.8,999.9,570.7,24.6
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/30,6.3,11000,34.4,34.3,9.5,15.5,0.02,1016.5,999.9,571.4,21.1
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/3/31,3,0,32.2,40.8,6.3,14.2,0,1008.9,999.9,569.4,29.1
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/1,3.9,1000,34.6,42.1,6.3,17.7,0.07,994.7,999.9,565.3,31.3
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/2,12.9,1000,25.8,42.1,19.6,8.9,0.1,1000.7,999.9,564.8,24.1
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/3,5.8,0,25.8,33.8,18.7,14.6,0.01,1005.2,999.9,567.3,26.7
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/4,5.1,10000,27.6,37.2,18.7,15.3,0,1000.7,999.9,567.3,30.1
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/5,5.6,11000,28.2,37.2,15.3,15.2,0.01,1006.7,999.9,568.9,25.3
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/6,-13.3,0,32.1,42.3,14.7,14.8,0,1006.6,999.9,570.5,31.6
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/7,-7.9,0,27.8,42.3,17.1,14,0,1014,999.9,574.3,27.3
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/8,-9.2,0,27.6,42.1,12.6,9.7,0,1014.4,999.9,574.8,30.8
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/9,-1,0,20.2,42.1,12.7,13.6,0,1011.7,999.9,574.3,31
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/10,1.3,0,24.3,39.9,20.8,8.5,0,1009.5,999.9,573.4,31
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/11,-2.8,1000,24.9,41.4,20.1,12.6,0,1011.2,999.9,574,32.2
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/12,-6.5,0,32.4,41.9,23,14.8,0,1008.1,999.9,573.7,33.8
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/13,-12.5,0,25.4,42.3,21.6,12.6,0,1012.8,999.9,576,32.6
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/14,-9.7,0,27.6,43.2,19.2,6.8,0,1017.9,999.9,578.5,31.7
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/15,5.7,1000,26.2,44.6,18.3,9.5,0.01,1013.9,999.9,577.1,33.4
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/16,5,0,29.7,45.5,19.6,14.2,0,1006.2,999.9,573.9,35.2
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/17,4.6,0,25.3,49.1,16.5,7,0,1008.7,999.9,574.9,36.3
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/18,8,0,22.5,49.1,17.1,15.2,0,1005.5,999.9,575.4,38.8
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/19,5.8,0,31.1,49.1,26.6,17.5,0,997,999.9,571.7,40.5
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/20,3.7,0,26.8,48.2,33.6,13.2,0,993.2,999.9,569.7,40
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/21,10.1,1000,41,48,22.6,12,0.04,994.1,999.9,568.4,35.5
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/22,-0.1,0,32.4,46,21.6,11.7,0,999.2,999.9,567.9,32
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/23,-1.7,0,31.3,40.6,18.1,15.5,0,1008,999.9,571.7,28.5
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/24,-12.2,0,21.4,37.8,12.2,7.4,0,1019,999.9,575.6,27
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/25,9.2,11000,20.4,35.4,13.6,11.7,0,1013.6,999.9,573.2,26.3
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/26,11.4,0,26.2,41.7,14.7,7.2,0,1011,999.9,571.9,28.4
55279099999,"BAINGOIN, CH",31.3666666,90.0166666,4701,2023/4/27,10.5,1000,33.8,46.2,15.3,9.7,0,1005,999.9,571.3,34.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/2,5.2,0,10.5,31.6,2.1,2.3,0,1035.8,999.9,929.4,17.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/3,6.2,0,999.9,33.8,2.1,2.9,0,1030.9,999.9,925,16.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/4,6.4,0,999.9,33.8,3,1.9,0,1030.4,999.9,924.2,15.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/5,5,0,999.9,32.4,0.9,2.1,0,1032.5,999.9,926,15.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/6,4.1,0,999.9,33.3,0.9,2.9,0,1031.5,999.9,925.1,15.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/7,7,0,999.9,33.3,1.8,4.1,0,1032.2,999.9,926.2,18.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/8,7.9,0,999.9,32.5,3.6,3.9,0,1032.8,999.9,926.7,17.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/9,5.6,0,999.9,32.5,3.6,3.3,0,1033.8,999.9,927.3,14.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/10,5.5,0,999.9,33.3,0.3,2.5,0,1031.1,999.9,924.9,16.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/11,5.2,0,999.9,33.3,0.3,3.9,0,1032,999.9,925.8,15.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/12,7.8,0,9.7,34.5,3.7,4.7,0,1026.2,1.2,921.1,22.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/13,6.6,0,999.9,34.5,7,3.9,0,1021.6,999.9,917.7,23.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/14,8.3,0,999.9,32.5,13.3,4.5,0,1025.8,999.9,921.6,23.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/15,14.4,0,999.9,36.3,15.4,4.3,0,1032.3,999.9,927.6,23.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/16,13.6,0,999.9,36.9,11.8,3.9,0,1033.5,0.8,928.5,22.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/17,15.5,1000,11.1,36.9,11.8,4.9,0,1040.1,999.9,934.3,23.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/18,19.3,0,11.7,33.8,12,4.1,0,1038.5,1.2,933.8,28.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/19,15.3,0,13.8,35.4,10.9,7.8,1.18,1031.5,1.2,927.3,23.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/20,10.8,0,12.8,35.4,8.1,5.8,0,1026.9,999.9,922.4,22.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/21,8.8,0,10.9,36.3,6.8,5.1,0,1028.3,1.2,923.6,20.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/22,8.9,0,999.9,36.3,6.8,2.9,0,1031.5,999.9,926.1,20.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/23,10.5,0,999.9,35.8,9.3,5.8,0.79,1036.4,0.8,931.1,23.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/24,8.6,0,999.9,38.1,9.7,3.9,1.18,1033,999.9,928,21.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/25,11.7,0,14.6,38.1,9.7,7.8,1.18,1029.2,0.8,924.4,23
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/26,10.2,0,10.1,37.4,10.6,4.9,0,1029.2,0.8,924.6,21.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/27,9.4,0,999.9,38.7,5.4,4.7,0.79,1029.7,1.6,924.5,20
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/28,9,0,10.9,39.7,5,4.1,0,1032.2,2,927,22.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/29,8.2,0,999.9,41,5.2,2.1,0,1032.5,1.2,927.6,22.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/30,7,0,999.9,41,5.7,4.1,0,1031.4,1.6,926.2,20.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/1/31,7,0,999.9,39.4,5.4,4.5,0,1031.9,0.8,926.6,20.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/1,7.5,0,10.1,40.5,5.4,4.1,0,1033.8,999.9,928.5,21.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/2,7.8,0,10.3,40.6,5.7,5.2,0,1030.5,1.6,925.8,24.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/3,7.5,0,11.3,43,5.7,5.8,0,1026.4,1.6,922.7,24.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/4,6.6,0,999.9,43,7.7,3.1,0,1026.9,999.9,922.7,25.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/5,6.7,0,10.9,43.5,7.7,4.1,0,1027.1,1.2,923.2,24.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/6,6.9,0,999.9,45.5,7.3,3.9,0,1029.5,2,925.3,25.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/7,6.8,0,999.9,47.1,8.1,3.9,0,1036.4,1.2,931.9,27.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/8,5.6,0,10.7,47.5,10,4.5,0,1037.2,0.8,932.8,27.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/9,5.4,0,10.1,48.7,8.6,4.3,0,1025.9,999.9,922.8,29.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/10,2.6,0,15.7,49.8,8.6,7.8,0,1021,1.2,918.8,29.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/11,1.2,0,11.7,51.1,10,5.4,0,1019,999.9,916.9,30.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/12,4.9,0,14,51.1,10,6.2,1.18,1020.9,0.8,919,33.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/13,-1.7,0,22.7,51.1,15.1,13,0,1024.4,1.2,922.6,35.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/14,-5.6,0,26.4,48.6,22.8,11.7,0,1035.9,999.9,933,33.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/15,-6.7,0,17.5,43.9,13.6,5.8,0,1036.5,999.9,932.3,26.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/16,-5.7,0,9.7,38.5,9.5,3.9,0,1038.8,999.9,933.8,27.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/17,1.5,0,11.7,42.8,9.7,5.8,0,1036.5,999.9,932.6,29.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/18,7.1,0,999.9,44.6,14.4,3.9,0,1026,999.9,923.2,31
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/19,7.6,0,10.3,44.6,18.3,4.7,0,1038.3,999.9,934.4,30.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/20,8.3,0,11.7,45.9,17.4,7,0,1038.6,0.8,934.6,31.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/21,6.8,0,12.4,49.3,17.4,6,0,1032,999.9,929.2,33.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/22,6.7,0,14.2,52,19.6,5.8,0,1024.9,999.9,923.1,35.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/23,6.5,0,17.3,55.6,18,7.8,0,1022.2,999.9,921.1,37.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/24,10.1,0,13.8,58.1,18,4.3,0,1019.1,999.9,918.9,40.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/25,13.1,0,10.1,58.1,25.5,5.6,0,1021.5,999.9,921,39.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/26,14,0,12.2,57.9,24.4,4.1,0,1026.1,999.9,925.1,41.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/27,12.3,0,999.9,61.3,24.4,3.9,0,1017.3,999.9,917.6,42.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/28,15.9,0,22.5,61.3,24.6,11.1,0,1020.8,999.9,921.5,46.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/2/29,13.6,0,10.7,58.5,27.9,4.9,1.57,1027.6,999.9,927,40
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/1,10.7,0,999.9,55.8,22.8,3.9,0,1027.5,999.9,926.2,38.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/2,12.1,0,11.1,56.8,20.5,5.2,0,1026.8,999.9,925.7,40
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/3,11.2,0,14.2,58.6,20.5,5.8,0,1021.7,999.9,921.6,42.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/4,11.2,0,10.9,60.1,25.3,4.5,0,1016.5,999.9,917.6,46.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/5,11.8,0,11.8,62.2,28.9,6.6,1.18,1015.3,999.9,916.7,45.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/6,13.3,0,10.9,62.2,26.2,4.3,0,1011.2,999.9,912.6,45.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/7,14.3,0,16.9,61.3,26.2,9.7,0,1014,999.9,915.4,45.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/8,1.5,0,21,58.5,21.7,10.1,0,1033.2,999.9,931.3,35.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/9,-4.6,0,12.2,47.7,16.5,4.9,0,1035.5,999.9,932.2,33.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/10,5.7,0,15.9,47.7,16.5,7.8,0,1024.1,999.9,923,39.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/11,5.6,0,16.1,54.1,26.1,7.6,0,1022.2,999.9,921.8,39.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/12,-0.4,0,21.2,54.1,26.1,11.7,0,1031.3,999.9,929.8,39.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/13,1.2,0,11.8,52.2,26.2,4.9,0,1031.7,999.9,930.1,38.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/14,4.3,0,14.2,55,23.2,7.6,0,1028.1,999.9,927.2,42.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/15,4.4,0,999.9,60.3,23.2,3.5,0,1027,999.9,926.8,42.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/16,3.4,0,9.9,63.3,26.6,4.3,0,1028.4,999.9,928.2,45.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/17,7.4,0,19.4,65.5,27.5,6.6,0,1023.7,999.9,924.8,50.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/18,11.3,0,16.9,68.7,35.2,7.8,0,1021,999.9,922.8,52
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/19,9.7,0,15.5,70.2,35.1,5.8,0,1014.2,999.9,916.9,53.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/20,9.4,0,13.4,72.9,35.8,5.8,0,1009.2,999.9,912.8,56.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/21,20,0,17.5,72.9,37.4,5.8,0,1010.5,999.9,914.1,56
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/22,15.3,0,13.6,73,36.1,5.8,0,1015.7,999.9,918.8,57
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/23,15.1,0,13.6,73.8,36.1,6.4,0,1013.2,999.9,916.7,56.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/24,17.1,0,23.3,73.8,39.7,10.7,0,1007.5,999.9,911.5,56.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/25,8.6,0,31.5,69.6,41.7,13.6,0,1016.2,999.9,918.3,49.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/26,4.3,0,24.7,60.1,38.8,12.2,0,1023.5,999.9,924.4,48.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/27,6.9,0,999.9,62.1,37.9,5.8,0,1021.4,999.9,922.7,49.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/28,16.8,0,999.9,65.1,33.4,5.8,0,1015.8,999.9,917.8,50.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/29,17,0,999.9,65.1,33.4,7.8,0,1013.8,999.9,916.3,52.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/30,15,0,999.9,65.1,37.2,9.7,0,1017.7,999.9,919.6,50.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/3/31,7.6,0,999.9,64,37.2,11.7,0.26,1018.7,999.9,920.7,51.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/1,12.1,0,999.9,65.1,37.9,11.7,0,1018.1,999.9,920.2,52.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/2,9.1,0,999.9,66.6,37.9,7.8,0,1020.9,999.9,923.1,54.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/3,9.6,0,999.9,67.3,40.5,3.9,0,1023.7,999.9,925.8,54.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/4,19.6,0,999.9,69.3,40.5,3.9,0,1021.8,999.9,924.1,54.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/5,22.2,0,999.9,72,38.3,3.9,0,1018,999.9,921,58.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/6,23.9,0,11.7,75.9,38.7,5.8,0,1016,999.9,919.8,60.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/7,20.1,0,999.9,78.3,43.9,5.8,0,1013.7,999.9,918,62.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/8,19.4,0,999.9,81.3,43.9,3.9,0,1012.1,999.9,916.9,63.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/9,13.1,0,999.9,83.1,43.2,9.7,0,1008,999.9,913.5,67.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/10,13.5,0,999.9,83.1,43.2,17.5,0,1015.3,999.9,920.1,64.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/11,16.2,0,999.9,73.9,48.4,5.8,0,1018.3,999.9,922.2,61.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/12,9.3,0,999.9,79.2,45.7,5.8,0,1014.9,999.9,919.4,65.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/13,16.3,0,999.9,82.9,45.9,3.9,0,1008,999.9,913.9,68.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/14,19.1,0,999.9,85.6,53.1,3.9,0,1004.9,999.9,911.5,71.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/15,32.5,0,999.9,85.6,57,11.7,0,1005.6,999.9,912.5,72.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/16,32.1,0,26.4,82.8,63,13.6,0,1008.7,999.9,914.9,70.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/17,34.9,0,999.9,81,60.8,9.7,0,1007.5,999.9,913.8,69.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/18,31.5,0,999.9,81,56.3,9.7,0,1010.1,999.9,915.7,67
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/19,31.9,0,999.9,80.2,50.4,9.7,0,1013.5,999.9,918.7,67.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/20,24,0,999.9,79,51.8,9.7,0,1015.3,999.9,920.4,66.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/21,23.6,0,999.9,78.6,54.3,9.7,0,1014.4,999.9,919.5,67.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/22,20.5,0,999.9,80.6,50,5.8,0,1015.1,999.9,920.1,66.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/23,19.8,0,999.9,81.5,47.8,7.8,0,1017.6,999.9,922.4,66.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/24,12.3,0,999.9,81.7,45.5,5.8,0,1016.8,999.9,921.5,66.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/25,15.1,0,999.9,82.9,46.4,3.9,0,1017.2,999.9,922.1,66.4
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/26,8.6,0,999.9,85.8,43,7.8,0,1016.5,999.9,921.1,65.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/27,11.5,0,999.9,88.9,42.1,5.8,0,1012.4,999.9,917.9,71.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/28,16.2,0,999.9,91,58.1,7.8,0,1007.3,999.9,914.3,75
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/29,25.8,0,999.9,96.8,55.2,3.9,0,1004.7,999.9,912.2,75.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/4/30,24.7,0,999.9,98.4,56.1,7.8,0,1001.3,999.9,909.5,79.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/1,34.4,0,999.9,98.4,59.9,7.8,0,1002.4,999.9,910.4,78.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/2,30.5,0,999.9,90.3,61.9,11.7,0,1004,999.9,911.4,74.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/3,23.5,0,999.9,90.3,60.1,7.8,0,1002.2,999.9,910.2,77.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/4,29.1,0,999.9,90.3,61.2,7.8,0,1002.8,999.9,910.5,75.5
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/5,41.9,10000,999.9,88.7,62.4,11.7,0,1004.3,999.9,911.2,71
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/6,39,10000,999.9,81.1,54.5,11.7,0.02,1011.6,999.9,916.8,64
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/7,20.6,0,999.9,73.6,43.2,7.8,0,1020.1,999.9,923.6,59.8
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/8,18.5,0,999.9,78.4,41.5,3.9,0,1015.1,999.9,919.3,63.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/9,21.2,0,999.9,84,46.2,9.7,0,1010.8,999.9,916.2,68.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/10,14.2,0,999.9,85.3,49.3,11.7,0,1014.8,999.9,920.7,72.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/11,11.8,0,999.9,85.3,59.5,9.7,0,1012,999.9,918.2,73
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/12,18.3,0,999.9,86.7,60.4,7.8,0,1006.1,999.9,913.1,73.2
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/13,30.3,0,999.9,86.9,58.3,9.7,0,1001.7,999.9,909.2,75
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/14,31.5,0,999.9,91.2,59.5,9.7,0,1001.9,999.9,909.7,77.7
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/15,28.6,0,999.9,91.2,60.8,7.8,0,1004,999.9,911.8,76.3
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/16,24.4,0,999.9,96.1,57,9.7,0,1000.6,999.9,909.2,84
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/17,31.4,0,999.9,96.3,60.3,11.7,0,998.4,999.9,908.2,86.9
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/18,27.3,0,999.9,96.3,75.4,15.5,0,998.2,999.9,907.8,84.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/19,34.9,0,999.9,93.6,69.6,11.7,0,999.7,999.9,908.9,83.6
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/20,40.4,0,999.9,93.2,69.3,9.7,0,1004.8,999.9,913.1,80.1
51765099999,"TIKANLIK, CH",40.6333333,87.7,847,2020/5/21,41.6,0,999.9,91.9,67.6,7.8,0,1007.6,999.9,915.2,77.7
